1245 clips in range 2026-08-18..2026-08-31; 1205 not yet repaired
 232 OK    history-edexcel/crime-punishment-whitechapel/L7: 72.86s -> 69.78s (card 3.1s, encode, vs card 28.6)
 233 OK    history-edexcel/crime-punishment-whitechapel/L7: 67.73s -> 64.64s (card 3.1s, encode, vs card 29.9)
 234 OK    history-edexcel/crime-punishment-whitechapel/L7: 70.8s -> 67.76s (card 3.1s, copy, vs card 30.8)
 235 OK    psychology-ocr/research-methods/L3: 66.15s -> 63.07s (card 3.1s, encode, vs card 30.2)
 236 OK    psychology-ocr/research-methods/L3: 74.47s -> 71.35s (card 3.1s, copy, vs card 26.5)
 237 OK    psychology-ocr/research-methods/L3: 86.98s -> 83.94s (card 3.1s, copy, vs card 28.5)
 238 OK    psychology-ocr/research-methods/L3: 82.8s -> 79.74s (card 3.1s, copy, vs card 25.1)
 239 OK    separate-sciences/physics-paper-2/L1: 67.06s -> 64.02s (card 3.1s, copy, vs card 28.3)
 240 OK    separate-sciences/physics-paper-2/L1: 70.64s -> 67.57s (card 3.1s, copy, vs card 25.7)
 241 OK    separate-sciences/physics-paper-2/L1: 74.42s -> 71.35s (card 3.1s, copy, vs card 44.4)
 242 OK    psychology-edexcel/sleep-and-dreaming/L3: 71.12s -> 68.01s (card 3.1s, copy, vs card 46.8)
 243 OK    psychology-edexcel/sleep-and-dreaming/L3: 64.9s -> 61.83s (card 3.1s, copy, vs card 31.0)
 244 OK    psychology-edexcel/sleep-and-dreaming/L3: 74.09s -> 71.05s (card 3.1s, copy, vs card 29.4)
 245 OK    psychology-edexcel/sleep-and-dreaming/L3: 67.08s -> 64.02s (card 3.1s, copy, vs card 16.9)
 246 OK    music-edexcel/aos1-instrumental-music/L5: 72.21s -> 69.17s (card 3.1s, copy, vs card 33.4)
 247 OK    music-edexcel/aos1-instrumental-music/L5: 78.46s -> 75.37s (card 3.1s, encode, vs card 34.4)
 248 OK    music-edexcel/aos1-instrumental-music/L5: 68.68s -> 65.64s (card 3.1s, copy, vs card 188.7)
 249 OK    music-edexcel/aos1-instrumental-music/L5: 70.98s -> 67.94s (card 3.1s, copy, vs card 28.5)
 250 OK    separate-sciences-ocr/physics-paper-1/L4: 74.47s -> 71.35s (card 3.1s, copy, vs card 59.9)
 251 OK    separate-sciences-ocr/physics-paper-1/L4: 61.18s -> 58.1s (card 3.1s, encode, vs card 28.5)
 252 OK    separate-sciences-ocr/physics-paper-1/L4: 65.83s -> 62.67s (card 3.1s, copy, vs card 76.5)
 253 OK    separate-sciences-ocr/physics-paper-1/L4: 84.61s -> 81.57s (card 3.1s, copy, vs card 11.8)
 254 OK    drama-aqa/noughts-and-crosses/L4: 91.09s -> 88.0s (card 3.1s, encode, vs card 22.8)
 255 OK    drama-aqa/noughts-and-crosses/L4: 79.44s -> 76.37s (card 3.1s, copy, vs card 35.8)
 256 OK    drama-aqa/noughts-and-crosses/L4: 77.69s -> 74.68s (card 3.1s, copy, vs card 118.1)
 257 OK    drama-aqa/noughts-and-crosses/L4: 66.83s -> 63.79s (card 3.1s, copy, vs card 11.5)
 258 OK    film-studies-eduqas/global-and-uk-film/L2: 77.02s -> 73.93s (card 3.1s, encode, vs card 9.6)
 259 OK    film-studies-eduqas/global-and-uk-film/L2: 84.06s -> 81.01s (card 3.1s, copy, vs card 25.9)
 260 OK    film-studies-eduqas/global-and-uk-film/L2: 75.02s -> 71.94s (card 3.1s, encode, vs card 31.9)
 261 OK    film-studies-eduqas/global-and-uk-film/L2: 61.83s -> 58.68s (card 3.1s, copy, vs card 209.0)
 262 OK    physical-education-ocr/socio-cultural-issues-and-sports-psychology/L9: 63.23s -> 60.19s (card 3.1s, copy, vs card 45.2)
 263 OK    physical-education-ocr/socio-cultural-issues-and-sports-psychology/L9: 64.25s -> 61.17s (card 3.1s, encode, vs card 42.4)
 264 OK    physical-education-ocr/socio-cultural-issues-and-sports-psychology/L9: 70.12s -> 67.08s (card 3.1s, copy, vs card 42.9)
 265 OK    physical-education-ocr/socio-cultural-issues-and-sports-psychology/L9: 62.95s -> 59.91s (card 3.1s, copy, vs card 30.6)
 266 OK    science-aqa/biology-paper-2/L12: 78.83s -> 75.77s (card 3.1s, copy, vs card 29.2)
 267 OK    science-aqa/biology-paper-2/L12: 74.03s -> 70.98s (card 3.1s, copy, vs card 45.4)
 268 OK    science-aqa/biology-paper-2/L12: 63.76s -> 60.67s (card 3.1s, copy, vs card 38.7)
 269 OK    separate-sciences-edexcel/chemistry-paper-1/L2: 65.6s -> 62.55s (card 3.1s, copy, vs card 35.3)
 270 OK    separate-sciences-edexcel/chemistry-paper-1/L2: 64.39s -> 61.3s (card 3.1s, encode, vs card 26.1)
 271 OK    separate-sciences-edexcel/chemistry-paper-1/L2: 68.38s -> 65.34s (card 3.1s, copy, vs card 28.1)
 272 OK    separate-sciences-edexcel/chemistry-paper-1/L2: 75.42s -> 72.38s (card 3.1s, copy, vs card 14.8)
 273 OK    english-literature-edexcel/romeo-and-juliet/L5: 76.65s -> 73.35s (card 3.1s, copy, vs card 27.7)
 274 OK    english-literature-edexcel/romeo-and-juliet/L5: 87.7s -> 84.63s (card 3.1s, encode, vs card 63.6)
 275 OK    english-literature-edexcel/romeo-and-juliet/L5: 66.83s -> 63.79s (card 3.1s, copy, vs card 25.6)
 276 OK    english-literature-edexcel/romeo-and-juliet/L5: 89.54s -> 86.47s (card 3.1s, copy, vs card 25.8)
 277 OK    science-ocr/chemistry-paper-1/L1: 80.2s -> 77.13s (card 3.1s, encode, vs card 27.4)
 278 OK    science-ocr/chemistry-paper-1/L1: 71.68s -> 68.6s (card 3.1s, encode, vs card 28.4)
 279 OK    science-ocr/chemistry-paper-1/L1: 65.02s -> 61.97s (card 3.1s, copy, vs card 27.5)
 280 OK    music-eduqas/aos2-music-for-ensemble/L3: 81.29s -> 78.25s (card 3.1s, copy, vs card 34.3)
 281 OK    music-eduqas/aos2-music-for-ensemble/L3: 70.89s -> 67.85s (card 3.1s, copy, vs card 50.1)
 282 OK    music-eduqas/aos2-music-for-ensemble/L3: 75.53s -> 72.47s (card 3.1s, copy, vs card 56.6)
 283 OK    music-eduqas/aos2-music-for-ensemble/L3: 61.79s -> 58.68s (card 3.1s, copy, vs card 27.8)
 284 OK    design-technology-edexcel/designing-making-principles/L5: 69.57s -> 66.5s (card 3.1s, encode, vs card 15.3)
 285 OK    design-technology-edexcel/designing-making-principles/L5: 71.19s -> 68.01s (card 3.1s, copy, vs card 26.8)
 286 OK    design-technology-edexcel/designing-making-principles/L5: 70.22s -> 67.18s (card 3.1s, copy, vs card 26.9)
 287 OK    design-technology-edexcel/designing-making-principles/L5: 80.62s -> 77.58s (card 3.1s, copy, vs card 11.7)
 288 OK    religious-studies-eduqas/theme-human-rights/L4: 78.16s -> 75.07s (card 3.1s, encode, vs card 30.4)
 289 OK    religious-studies-eduqas/theme-human-rights/L4: 68.92s -> 65.88s (card 3.1s, copy, vs card 26.4)
 290 OK    religious-studies-eduqas/theme-human-rights/L4: 65.39s -> 62.35s (card 3.1s, copy, vs card 39.3)
 291 OK    religious-studies-eduqas/theme-human-rights/L4: 83.52s -> 80.43s (card 3.1s, encode, vs card 24.6)
 292 OK    music-ocr/aos3-rhythms-of-the-world/L2: 87.17s -> 84.01s (card 3.1s, copy, vs card 26.5)
 293 OK    music-ocr/aos3-rhythms-of-the-world/L2: 70.82s -> 67.78s (card 3.1s, copy, vs card 25.6)
 294 OK    music-ocr/aos3-rhythms-of-the-world/L2: 69.45s -> 66.37s (card 3.1s, encode, vs card 26.3)
 295 OK    music-ocr/aos3-rhythms-of-the-world/L2: 66.32s -> 63.23s (card 3.1s, encode, vs card 24.6)
 296 OK    history-edexcel/crime-punishment-whitechapel/L8: 77.62s -> 74.58s (card 3.1s, copy, vs card 31.9)
 297 OK    history-edexcel/crime-punishment-whitechapel/L8: 81.59s -> 78.55s (card 3.1s, copy, vs card 31.5)
 298 OK    history-edexcel/crime-punishment-whitechapel/L8: 71.12s -> 68.01s (card 3.1s, copy, vs card 57.5)
 299 OK    history-edexcel/crime-punishment-whitechapel/L8: 77.83s -> 74.68s (card 3.1s, copy, vs card 17.5)
 300 OK    psychology-ocr/research-methods/L4: 72.59s -> 69.33s (card 3.1s, copy, vs card 27.0)
 301 OK    psychology-ocr/research-methods/L4: 82.62s -> 79.53s (card 3.1s, encode, vs card 61.0)
 302 OK    psychology-ocr/research-methods/L4: 71.42s -> 68.34s (card 3.1s, encode, vs card 30.8)
 303 OK    separate-sciences/physics-paper-2/L2: 63.92s -> 60.67s (card 3.1s, copy, vs card 28.3)
 304 OK    separate-sciences/physics-paper-2/L2: 75.4s -> 72.31s (card 3.1s, encode, vs card 25.5)
 305 OK    separate-sciences/physics-paper-2/L2: 66.59s -> 63.55s (card 3.1s, copy, vs card 27.6)
 306 OK    psychology-edexcel/language-thought-communication/L1: 75.16s -> 72.07s (card 3.1s, encode, vs card 27.7)
 307 OK    psychology-edexcel/language-thought-communication/L1: 67.29s -> 64.02s (card 3.1s, copy, vs card 25.7)
 308 OK    psychology-edexcel/language-thought-communication/L1: 59.7s -> 56.63s (card 3.1s, copy, vs card 29.0)
 309 OK    psychology-edexcel/language-thought-communication/L1: 79.13s -> 76.07s (card 3.1s, copy, vs card 66.4)
 310 OK    music-edexcel/aos2-vocal-music/L1: 65.99s -> 62.67s (card 3.1s, copy, vs card 30.1)
 311 OK    music-edexcel/aos2-vocal-music/L1: 76.18s -> 73.14s (card 3.1s, copy, vs card 34.5)
 312 OK    music-edexcel/aos2-vocal-music/L1: 79.97s -> 76.67s (card 3.1s, copy, vs card 28.3)
 313 OK    music-edexcel/aos2-vocal-music/L1: 78.37s -> 75.3s (card 3.1s, encode, vs card 29.3)
 314 OK    separate-sciences-ocr/physics-paper-1/L5: 63.16s -> 60.12s (card 3.1s, copy, vs card 28.3)
 315 OK    separate-sciences-ocr/physics-paper-1/L5: 78.99s -> 75.95s (card 3.1s, copy, vs card 9.0)
 316 OK    separate-sciences-ocr/physics-paper-1/L5: 74.4s -> 71.35s (card 3.1s, copy, vs card 27.5)
 317 OK    separate-sciences-ocr/physics-paper-1/L5: 73.19s -> 70.1s (card 3.1s, encode, vs card 30.9)
 318 OK    drama-aqa/noughts-and-crosses/L5: 82.22s -> 79.13s (card 3.1s, encode, vs card 129.6)
 319 OK    drama-aqa/noughts-and-crosses/L5: 81.76s -> 78.67s (card 3.1s, copy, vs card 189.8)
 320 OK    drama-aqa/noughts-and-crosses/L5: 68.08s -> 65.04s (card 3.1s, copy, vs card 54.6)
 321 OK    drama-aqa/noughts-and-crosses/L5: 64.16s -> 61.07s (card 3.1s, encode, vs card 110.2)
 322 OK    film-studies-eduqas/global-and-uk-film/L3: 67.43s -> 64.34s (card 3.1s, encode, vs card 21.8)
 323 OK    film-studies-eduqas/global-and-uk-film/L3: 70.82s -> 67.78s (card 3.1s, copy, vs card 44.5)
 324 OK    film-studies-eduqas/global-and-uk-film/L3: 68.61s -> 65.57s (card 3.1s, copy, vs card 61.7)
 325 OK    film-studies-eduqas/global-and-uk-film/L3: 62.95s -> 59.91s (card 3.1s, copy, vs card 25.0)
 326 OK    physical-education-ocr/socio-cultural-issues-and-sports-psychology/L10: 60.7s -> 57.61s (card 3.1s, encode, vs card 27.1)
 327 OK    physical-education-ocr/socio-cultural-issues-and-sports-psychology/L10: 65.02s -> 61.97s (card 3.1s, copy, vs card 32.4)
 328 OK    physical-education-ocr/socio-cultural-issues-and-sports-psychology/L10: 82.15s -> 79.07s (card 3.1s, encode, vs card 44.5)
 329 OK    physical-education-ocr/socio-cultural-issues-and-sports-psychology/L10: 66.69s -> 63.65s (card 3.1s, copy, vs card 41.9)
 330 OK    science-aqa/biology-paper-2/L13: 75.81s -> 72.77s (card 3.1s, copy, vs card 47.7)
 331 OK    science-aqa/biology-paper-2/L13: 79.02s -> 75.98s (card 3.1s, copy, vs card 29.1)
 332 OK    science-aqa/biology-paper-2/L13: 80.78s -> 77.74s (card 3.1s, copy, vs card 27.1)
 333 OK    separate-sciences-edexcel/chemistry-paper-1/L3: 67.29s -> 64.02s (card 3.1s, copy, vs card 30.4)
 334 OK    separate-sciences-edexcel/chemistry-paper-1/L3: 76.25s -> 73.21s (card 3.1s, copy, vs card 9.3)
 335 OK    separate-sciences-edexcel/chemistry-paper-1/L3: 76.18s -> 73.14s (card 3.1s, copy, vs card 30.4)
 336 OK    separate-sciences-edexcel/chemistry-paper-1/L3: 61.95s -> 58.68s (card 3.1s, copy, vs card 26.2)
 337 OK    english-literature-edexcel/romeo-and-juliet/L6: 63.95s -> 60.67s (card 3.1s, copy, vs card 30.3)
 338 OK    english-literature-edexcel/romeo-and-juliet/L6: 75.56s -> 72.52s (card 3.1s, copy, vs card 25.2)
 339 OK    english-literature-edexcel/romeo-and-juliet/L6: 71.29s -> 68.01s (card 3.1s, copy, vs card 25.5)
 340 OK    english-literature-edexcel/romeo-and-juliet/L6: 63.32s -> 60.28s (card 3.1s, copy, vs card 27.5)
 341 OK    science-ocr/chemistry-paper-1/L1: 68.89s -> 65.85s (card 3.1s, copy, vs card 29.9)
 342 OK    science-edexcel/biology-paper-2/L7: 78.92s -> 75.88s (card 3.1s, copy, vs card 45.3)
 343 OK    history-ocr/china-people-state-1950-1981/L1: 74.81s -> 71.73s (card 3.1s, encode, vs card 29.5)
 344 OK    history-ocr/china-people-state-1950-1981/L1: 67.5s -> 64.41s (card 3.1s, encode, vs card 22.1)
 345 OK    history-ocr/china-people-state-1950-1981/L1: 77.16s -> 74.07s (card 3.1s, encode, vs card 75.2)
 346 OK    history-ocr/china-people-state-1950-1981/L1: 64.32s -> 61.23s (card 3.1s, encode, vs card 45.2)
 347 OK    engineering-aqa/engineering-systems/L1: 71.1s -> 68.01s (card 3.1s, copy, vs card 33.2)
 348 OK    engineering-aqa/engineering-systems/L1: 67.45s -> 64.37s (card 3.1s, encode, vs card 17.2)
 349 OK    engineering-aqa/engineering-systems/L1: 70.03s -> 66.99s (card 3.1s, copy, vs card 34.6)
 350 OK    engineering-aqa/engineering-systems/L1: 60.05s -> 57.0s (card 3.1s, copy, vs card 19.6)
 351 OK    business-aqa/influences-on-business/L4: 57.4s -> 54.33s (card 3.1s, copy, vs card 30.7)
 352 OK    business-aqa/influences-on-business/L4: 70.15s -> 67.11s (card 3.1s, copy, vs card 28.3)
 353 OK    business-aqa/influences-on-business/L4: 63.76s -> 60.67s (card 3.1s, copy, vs card 30.6)
 354 OK    business-aqa/influences-on-business/L4: 86.05s -> 83.01s (card 3.1s, copy, vs card 41.3)
 355 OK    computer-science-edexcel/data/L4: 87.52s -> 84.43s (card 3.1s, encode, vs card 22.7)
 356 OK    computer-science-edexcel/data/L4: 67.06s -> 64.02s (card 3.1s, copy, vs card 28.0)
 357 OK    computer-science-edexcel/data/L4: 63.18s -> 60.14s (card 3.1s, copy, vs card 26.6)
 358 OK    computer-science-edexcel/data/L4: 71.8s -> 68.71s (card 3.1s, encode, vs card 33.4)
 359 OK    astronomy-edexcel/naked-eye-astronomy/L8: 72.03s -> 68.94s (card 3.1s, encode, vs card 23.9)
 360 OK    music-eduqas/aos3-film-music/L1: 64.06s -> 60.98s (card 3.1s, encode, vs card 42.2)
 361 OK    music-eduqas/aos3-film-music/L1: 58.33s -> 55.29s (card 3.1s, copy, vs card 49.7)
 362 OK    music-eduqas/aos3-film-music/L1: 70.66s -> 67.62s (card 3.1s, copy, vs card 60.9)
 363 OK    design-technology-edexcel/designing-making-principles/L6: 64.48s -> 61.4s (card 3.1s, encode, vs card 22.1)
 364 OK    design-technology-edexcel/designing-making-principles/L6: 58.58s -> 55.36s (card 3.1s, copy, vs card 27.5)
 365 OK    design-technology-edexcel/designing-making-principles/L6: 61.77s -> 58.68s (card 3.1s, copy, vs card 23.2)
 366 OK    design-technology-edexcel/designing-making-principles/L6: 66.43s -> 63.34s (card 3.1s, encode, vs card 28.3)
 367 OK    music-ocr/aos3-rhythms-of-the-world/L3: 76.09s -> 73.05s (card 3.1s, copy, vs card 30.0)
 368 OK    music-ocr/aos3-rhythms-of-the-world/L3: 68.61s -> 65.57s (card 3.1s, copy, vs card 27.6)
 369 OK    music-ocr/aos3-rhythms-of-the-world/L3: 92.95s -> 89.87s (card 3.1s, encode, vs card 25.4)
 370 OK    music-ocr/aos3-rhythms-of-the-world/L3: 75.42s -> 72.38s (card 3.1s, copy, vs card 32.4)
 371 OK    history-edexcel/crime-punishment-whitechapel/L9: 84.1s -> 81.04s (card 3.1s, copy, vs card 12.3)
 372 OK    history-edexcel/crime-punishment-whitechapel/L9: 81.59s -> 78.55s (card 3.1s, copy, vs card 29.1)
 373 OK    history-edexcel/crime-punishment-whitechapel/L9: 80.78s -> 77.74s (card 3.1s, copy, vs card 60.9)
 374 OK    history-edexcel/crime-punishment-whitechapel/L9: 74.86s -> 71.77s (card 3.1s, encode, vs card 17.6)
 375 OK    psychology-ocr/research-methods/L5: 65.13s -> 62.07s (card 3.1s, copy, vs card 29.4)
 376 OK    psychology-ocr/research-methods/L5: 78.32s -> 75.23s (card 3.1s, encode, vs card 28.9)
 377 OK    psychology-ocr/research-methods/L5: 72.47s -> 69.33s (card 3.1s, copy, vs card 29.7)
 378 OK    psychology-ocr/research-methods/L5: 58.89s -> 55.8s (card 3.1s, encode, vs card 30.3)
 379 OK    separate-sciences/physics-paper-2/L3: 62.79s -> 59.74s (card 3.1s, copy, vs card 27.1)
 380 OK    separate-sciences/physics-paper-2/L3: 75.4s -> 72.35s (card 3.1s, copy, vs card 26.4)
 381 OK    separate-sciences/physics-paper-2/L3: 60.16s -> 57.12s (card 3.1s, copy, vs card 33.6)
 382 OK    separate-sciences/physics-paper-2/L3: 66.9s -> 63.85s (card 3.1s, copy, vs card 28.2)
 383 OK    psychology-edexcel/language-thought-communication/L2: 73.03s -> 69.94s (card 3.1s, encode, vs card 25.9)
 384 OK    psychology-edexcel/language-thought-communication/L2: 63.41s -> 60.37s (card 3.1s, copy, vs card 25.5)
 385 OK    psychology-edexcel/language-thought-communication/L2: 82.08s -> 79.0s (card 3.1s, encode, vs card 27.4)
 386 OK    psychology-edexcel/language-thought-communication/L2: 69.03s -> 65.97s (card 3.1s, copy, vs card 26.8)
 387 OK    music-edexcel/aos2-vocal-music/L2: 84.38s -> 81.34s (card 3.1s, copy, vs card 29.3)
 388 OK    music-edexcel/aos2-vocal-music/L2: 70.15s -> 67.11s (card 3.1s, copy, vs card 26.4)
 389 OK    music-edexcel/aos2-vocal-music/L2: 69.82s -> 66.73s (card 3.1s, encode, vs card 25.6)
 390 OK    music-edexcel/aos2-vocal-music/L2: 62.0s -> 58.68s (card 3.1s, copy, vs card 40.8)
 391 OK    separate-sciences-ocr/physics-paper-1/L6: 75.53s -> 72.47s (card 3.1s, encode, vs card 26.3)
 392 OK    separate-sciences-ocr/physics-paper-1/L6: 75.72s -> 72.68s (card 3.1s, copy, vs card 13.2)
 393 OK    separate-sciences-ocr/physics-paper-1/L6: 74.95s -> 71.87s (card 3.1s, encode, vs card 17.7)
 394 OK    separate-sciences-ocr/physics-paper-1/L6: 81.85s -> 78.67s (card 3.1s, copy, vs card 14.9)
 395 OK    drama-aqa/noughts-and-crosses/L6: 86.73s -> 83.64s (card 3.1s, encode, vs card 41.4)
 396 OK    drama-aqa/noughts-and-crosses/L6: 67.73s -> 64.64s (card 3.1s, encode, vs card 30.2)
 397 OK    drama-aqa/noughts-and-crosses/L6: 71.12s -> 68.01s (card 3.1s, copy, vs card 33.7)
 398 OK    drama-aqa/noughts-and-crosses/L6: 69.15s -> 66.01s (card 3.1s, copy, vs card 34.5)
 399 OK    film-studies-eduqas/global-and-uk-film/L4: 70.43s -> 67.38s (card 3.1s, copy, vs card 16.5)
 400 OK    film-studies-eduqas/global-and-uk-film/L4: 75.72s -> 72.68s (card 3.1s, copy, vs card 13.4)
 401 OK    film-studies-eduqas/global-and-uk-film/L4: 68.57s -> 65.5s (card 3.1s, copy, vs card 31.8)
 402 OK    film-studies-eduqas/global-and-uk-film/L4: 61.72s -> 58.68s (card 3.1s, copy, vs card 27.8)
 403 OK    physical-education-ocr/socio-cultural-issues-and-sports-psychology/L11: 85.43s -> 82.34s (card 3.1s, encode, vs card 17.0)
 404 OK    physical-education-ocr/socio-cultural-issues-and-sports-psychology/L11: 81.06s -> 78.02s (card 3.1s, copy, vs card 46.1)
 405 OK    physical-education-ocr/socio-cultural-issues-and-sports-psychology/L11: 62.11s -> 59.03s (card 3.1s, encode, vs card 17.9)
 406 OK    physical-education-ocr/socio-cultural-issues-and-sports-psychology/L11: 85.73s -> 82.64s (card 3.1s, encode, vs card 16.0)
 407 OK    science-aqa/chemistry-paper-1/L1: 64.55s -> 61.51s (card 3.1s, copy, vs card 26.8)
 408 OK    science-aqa/chemistry-paper-1/L1: 60.72s -> 57.63s (card 3.1s, encode, vs card 31.2)
 409 OK    science-aqa/chemistry-paper-1/L1: 84.82s -> 81.73s (card 3.1s, encode, vs card 44.6)
 410 OK    science-aqa/chemistry-paper-1/L1: 84.87s -> 81.8s (card 3.1s, copy, vs card 17.0)
 411 OK    separate-sciences-edexcel/chemistry-paper-1/L4: 77.32s -> 74.28s (card 3.1s, copy, vs card 67.1)
 412 OK    separate-sciences-edexcel/chemistry-paper-1/L4: 81.76s -> 78.67s (card 3.1s, copy, vs card 16.1)
 413 OK    separate-sciences-edexcel/chemistry-paper-1/L4: 70.03s -> 66.99s (card 3.1s, copy, vs card 27.0)
 414 OK    separate-sciences-edexcel/chemistry-paper-1/L4: 82.83s -> 79.78s (card 3.1s, copy, vs card 15.1)
 415 OK    english-literature-edexcel/romeo-and-juliet/L7: 64.23s -> 61.14s (card 3.1s, encode, vs card 26.6)
 416 OK    english-literature-edexcel/romeo-and-juliet/L7: 63.92s -> 60.67s (card 3.1s, copy, vs card 28.4)
 417 OK    english-literature-edexcel/romeo-and-juliet/L7: 67.29s -> 64.02s (card 3.1s, copy, vs card 28.1)
 418 OK    english-literature-edexcel/romeo-and-juliet/L7: 66.32s -> 63.23s (card 3.1s, encode, vs card 39.3)
 419 SKIP  science-ocr/chemistry-paper-1/L2: no transition at the card boundary (diff 7.4)
 420 OK    science-ocr/chemistry-paper-1/L2: 62.62s -> 59.58s (card 3.1s, copy, vs card 27.2)
 421 OK    science-ocr/chemistry-paper-1/L2: 83.31s -> 80.02s (card 3.1s, copy, vs card 49.4)
 422 OK    science-ocr/chemistry-paper-1/L2: 80.43s -> 77.37s (card 3.1s, encode, vs card 32.1)
 423 OK    science-edexcel/biology-paper-2/L8: 77.86s -> 74.68s (card 3.1s, copy, vs card 30.0)
 424 OK    science-edexcel/biology-paper-2/L8: 78.92s -> 75.88s (card 3.1s, copy, vs card 28.4)
 425 OK    science-edexcel/biology-paper-2/L8: 77.65s -> 74.61s (card 3.1s, copy, vs card 29.8)
 426 OK    science-edexcel/biology-paper-2/L8: 66.83s -> 63.79s (card 3.1s, copy, vs card 27.7)
 427 OK    history-ocr/china-people-state-1950-1981/L2: 90.7s -> 87.61s (card 3.1s, encode, vs card 17.2)
 428 OK    history-ocr/china-people-state-1950-1981/L2: 87.59s -> 84.5s (card 3.1s, encode, vs card 27.4)
 429 OK    history-ocr/china-people-state-1950-1981/L2: 80.06s -> 76.97s (card 3.1s, encode, vs card 19.7)
 430 OK    history-ocr/china-people-state-1950-1981/L2: 81.01s -> 77.97s (card 3.1s, copy, vs card 17.5)
 431 OK    engineering-aqa/engineering-systems/L2: 73.7s -> 70.64s (card 3.1s, copy, vs card 17.3)
 432 OK    engineering-aqa/engineering-systems/L2: 54.22s -> 51.18s (card 3.1s, copy, vs card 16.4)
 433 OK    engineering-aqa/engineering-systems/L2: 69.15s -> 66.01s (card 3.1s, copy, vs card 31.8)
 434 OK    engineering-aqa/engineering-systems/L2: 73.26s -> 70.22s (card 3.1s, copy, vs card 20.2)
 435 OK    business-aqa/influences-on-business/L5: 61.46s -> 58.42s (card 3.1s, copy, vs card 33.5)
 436 OK    business-aqa/influences-on-business/L5: 83.66s -> 80.57s (card 3.1s, encode, vs card 28.5)
 437 OK    business-aqa/influences-on-business/L5: 71.12s -> 68.01s (card 3.1s, copy, vs card 19.6)
 438 OK    business-aqa/influences-on-business/L5: 63.14s -> 60.07s (card 3.1s, copy, vs card 30.4)
 439 OK    computer-science-edexcel/computers/L1: 80.22s -> 77.14s (card 3.1s, encode, vs card 19.3)
 440 OK    computer-science-edexcel/computers/L1: 72.42s -> 69.33s (card 3.1s, copy, vs card 26.3)
 441 OK    computer-science-edexcel/computers/L1: 71.68s -> 68.6s (card 3.1s, encode, vs card 24.1)
 442 OK    computer-science-edexcel/computers/L1: 78.92s -> 75.88s (card 3.1s, copy, vs card 35.8)
 443 OK    astronomy-edexcel/naked-eye-astronomy/L8: 82.62s -> 79.53s (card 3.1s, encode, vs card 24.3)
 444 OK    astronomy-edexcel/naked-eye-astronomy/L8: 74.58s -> 71.35s (card 3.1s, copy, vs card 73.6)
 445 OK    astronomy-edexcel/naked-eye-astronomy/L8: 80.99s -> 77.95s (card 3.1s, copy, vs card 139.7)
 446 OK    science-ocr-b/chemistry-paper-1/L3: 83.45s -> 80.37s (card 3.1s, encode, vs card 30.2)
 447 OK    science-ocr-b/chemistry-paper-1/L3: 85.96s -> 82.92s (card 3.1s, copy, vs card 245.1)
 448 OK    science-ocr-b/chemistry-paper-1/L3: 77.93s -> 74.68s (card 3.1s, copy, vs card 38.0)
 449 OK    science-ocr-b/chemistry-paper-1/L3: 66.46s -> 63.37s (card 3.1s, encode, vs card 62.1)
 450 OK    english-literature-aqa/macbeth/L4: 74.63s -> 71.35s (card 3.1s, copy, vs card 34.3)
 451 OK    english-literature-aqa/macbeth/L4: 67.76s -> 64.67s (card 3.1s, encode, vs card 32.2)
 452 OK    english-literature-aqa/macbeth/L4: 75.93s -> 72.89s (card 3.1s, copy, vs card 58.9)
 453 OK    english-literature-aqa/macbeth/L4: 60.23s -> 57.14s (card 3.1s, encode, vs card 23.6)
 454 OK    statistics-aqa/planning-designing-enquiry/L4: 75.4s -> 72.35s (card 3.1s, copy, vs card 11.4)
 455 OK    statistics-aqa/planning-designing-enquiry/L4: 75.0s -> 71.91s (card 3.1s, encode, vs card 28.7)
 456 OK    music-eduqas/aos3-film-music/L1: 68.85s -> 65.81s (card 3.1s, copy, vs card 33.3)
 457 OK    design-technology-edexcel/designing-making-principles/L7: 79.62s -> 76.58s (card 3.1s, copy, vs card 17.5)
 458 OK    design-technology-edexcel/designing-making-principles/L7: 63.07s -> 60.0s (card 3.1s, copy, vs card 25.8)
 459 OK    design-technology-edexcel/designing-making-principles/L7: 54.52s -> 51.48s (card 3.1s, copy, vs card 15.3)
 460 OK    design-technology-edexcel/designing-making-principles/L7: 81.53s -> 78.48s (card 3.1s, copy, vs card 29.5)
 461 OK    music-ocr/aos3-rhythms-of-the-world/L4: 68.57s -> 65.5s (card 3.1s, copy, vs card 27.4)
 462 OK    music-ocr/aos3-rhythms-of-the-world/L4: 73.58s -> 70.54s (card 3.1s, copy, vs card 29.8)
 463 OK    music-ocr/aos3-rhythms-of-the-world/L4: 79.16s -> 76.12s (card 3.1s, copy, vs card 95.4)
 464 OK    music-ocr/aos3-rhythms-of-the-world/L4: 79.44s -> 76.37s (card 3.1s, copy, vs card 28.8)
 465 OK    history-edexcel/crime-punishment-whitechapel/L10: 77.09s -> 74.0s (card 3.1s, encode, vs card 32.6)
 466 OK    history-edexcel/crime-punishment-whitechapel/L10: 70.87s -> 67.8s (card 3.1s, copy, vs card 21.8)
 467 OK    history-edexcel/crime-punishment-whitechapel/L10: 80.39s -> 77.3s (card 3.1s, encode, vs card 27.7)
